id,time,line_ref,vehicle_id,number_plate,journey_id,direction,origin,destination,origin_est_departure,destination_est_arrival,latitude,longitude,bearing
11309,2024-10-07 09:13:29.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.599646,-2.728418,259
11310,2024-10-07 09:13:35.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.932380,-3.165041,147
11311,2024-10-07 09:13:36.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.956718,-3.188353,253
11312,2024-10-07 09:13:27.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.623055,-2.822721,301
11313,2024-10-07 09:13:38.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.641280,-3.115851,44
11314,2024-10-07 09:13:28.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.951585,-3.188463,157
11315,2024-10-07 09:13:16.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.866991,-3.180481,202
11316,2024-10-07 09:13:51.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.599281,-2.731641,257
11317,2024-10-07 09:13:35.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.932380,-3.165041,147
11318,2024-10-07 09:13:36.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.956718,-3.188353,253
11319,2024-10-07 09:13:38.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.623466,-2.823436,313
11320,2024-10-07 09:13:38.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.641280,-3.115851,44
11321,2024-10-07 09:13:48.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.705101,-3.210985,207
11322,2024-10-07 09:13:51.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.617735,-3.066910,53
11323,2024-10-07 09:13:51.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.862943,-3.183481,202
11324,2024-10-07 09:13:54.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.599233,-2.732086,259
11325,2024-10-07 09:14:05.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.929745,-3.161981,142
11326,2024-10-07 09:14:03.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.956056,-3.190478,157
11327,2024-10-07 09:14:06.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.642391,-3.114850,265
11328,2024-10-07 09:13:48.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.705101,-3.210985,207
11329,2024-10-07 09:13:56.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.617913,-3.066536,52
11330,2024-10-07 09:13:51.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.862943,-3.183481,202
11331,2024-10-07 09:14:08.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598968,-2.734155,254
11332,2024-10-07 09:14:20.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.929465,-3.161610,146
11333,2024-10-07 09:14:03.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.956056,-3.190478,157
11334,2024-10-07 09:14:16.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.642273,-3.116538,263
11335,2024-10-07 09:14:08.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.617973,-3.066471,37
11336,2024-10-07 09:14:11.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.811138,-3.229988,342
11337,2024-10-07 09:14:34.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.617353,-2.805578,156
11338,2024-10-07 09:14:20.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.868945,-2.978325,285
11339,2024-10-07 09:14:25.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598878,-2.734830,262
11340,2024-10-07 09:14:20.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.929465,-3.161610,146
11341,2024-10-07 09:14:37.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955846,-3.190781,255
11342,2024-10-07 09:14:23.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.624630,-2.828761,292
11343,2024-10-07 09:14:16.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.642273,-3.116538,263
11344,2024-10-07 09:14:30.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.951455,-3.188433,NULL
11345,2024-10-07 09:14:54.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.616670,-2.805160,150
11346,2024-10-07 09:14:45.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.928373,-3.159436,115
11347,2024-10-07 09:14:54.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955601,-3.191403,160
11348,2024-10-07 09:14:49.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.624881,-2.829255,299
11349,2024-10-07 09:14:49.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.694546,-3.212793,180
11350,2024-10-07 09:14:54.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.618863,-3.064168,49
11351,2024-10-07 09:14:57.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.951100,-3.188148,166
11352,2024-10-07 09:14:52.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.858866,-3.186465,175
11353,2024-10-07 09:15:06.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.616233,-2.805083,222
11354,2024-10-07 09:15:01.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598628,-2.740313,242
11355,2024-10-07 09:15:00.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.927518,-3.156518,116
11356,2024-10-07 09:15:05.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955508,-3.191380,165
11357,2024-10-07 09:14:49.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.624881,-2.829255,299
11358,2024-10-07 09:14:49.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.694546,-3.212793,180
11359,2024-10-07 09:14:58.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.619025,-3.063745,57
11360,2024-10-07 09:15:01.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.818140,-3.224533,73
11361,2024-10-07 09:14:57.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.951100,-3.188148,166
11362,2024-10-07 09:15:00.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.858208,-3.185865,112
11363,2024-10-07 09:15:09.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.616041,-2.805330,205
11364,2024-10-07 09:15:23.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.870101,-2.985810,279
11365,2024-10-07 09:15:08.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598290,-2.740141,162
11366,2024-10-07 09:15:23.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.925818,-3.153308,137
11367,2024-10-07 09:15:22.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955441,-3.191335,335
11368,2024-10-07 09:15:12.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.625755,-2.831398,300
11369,2024-10-07 09:15:21.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.643011,-3.137046,321
11370,2024-10-07 09:15:01.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.818140,-3.224533,73
11371,2024-10-07 09:15:22.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.950498,-3.187951,167
11372,2024-10-07 09:15:17.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.857496,-3.185020,221
11373,2024-10-07 09:15:34.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.614911,-2.806321,181
11374,2024-10-07 09:15:23.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.870101,-2.985810,279
11375,2024-10-07 09:15:26.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.925585,-3.152928,137
11376,2024-10-07 09:15:35.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955505,-3.191333,1
11377,2024-10-07 09:15:35.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.625801,-2.831548,329
11378,2024-10-07 09:15:31.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.644335,-3.139298,301
11379,2024-10-07 09:15:28.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.688438,-3.212075,169
11380,2024-10-07 09:15:28.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.819978,-3.219950,8
11381,2024-10-07 09:15:22.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.950498,-3.187951,167
11382,2024-10-07 09:15:17.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.857496,-3.185020,221
11383,2024-10-07 09:15:47.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.614875,-2.806381,190
11384,2024-10-07 09:15:45.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.596646,-2.739926,256
11385,2024-10-07 09:15:43.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955615,-3.191428,309
11386,2024-10-07 09:15:35.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.625801,-2.831548,329
11387,2024-10-07 09:15:50.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.645070,-3.145148,280
11388,2024-10-07 09:15:56.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.688101,-3.211975,167
11389,2024-10-07 09:15:37.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.620281,-3.060118,17
11390,2024-10-07 09:16:23.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.614400,-2.805726,120
11391,2024-10-07 09:16:15.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.871323,-2.991176,296
11392,2024-10-07 09:16:06.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.596128,-2.741440,192
11393,2024-10-07 09:16:18.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.627411,-2.836736,297
11394,2024-10-07 09:16:19.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.646373,-3.154360,284
11395,2024-10-07 09:16:07.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.620751,-3.059235,47
11396,2024-10-07 09:16:09.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.824121,-3.221733,347
11397,2024-10-07 09:16:51.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.595911,-2.742671,264
11398,2024-10-07 09:16:48.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.920711,-3.141888,107
11399,2024-10-07 09:16:46.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955833,-3.191361,NULL
11400,2024-10-07 09:16:34.000,X62,11619,YN66BBV,1005,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 09:05:00.000,2024-10-07 11:08:00.000,55.627545,-2.837056,305
11401,2024-10-07 09:16:57.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.826358,-3.221653,75
11402,2024-10-07 09:16:54.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.948283,-3.186673,166
11403,2024-10-07 09:16:59.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.614406,-2.803686,37
11404,2024-10-07 09:17:00.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.596321,-2.742891,7
11405,2024-10-07 09:17:07.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.920016,-3.139080,111
11406,2024-10-07 09:16:59.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.826390,-3.221510,67
11407,2024-10-07 09:16:54.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.948283,-3.186673,166
11408,2024-10-07 09:17:24.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.615695,-2.803756,333
11409,2024-10-07 09:17:24.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.873875,-2.998578,308
11410,2024-10-07 09:17:18.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.597203,-2.743031,315
11411,2024-10-07 09:17:11.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.919878,-3.138445,113
11412,2024-10-07 09:17:21.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.649945,-3.173400,287
11413,2024-10-07 09:17:08.000,X62,12008,YX20ODU,835,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 07:35:00.000,2024-10-07 09:42:00.000,55.624768,-3.047723,71
11414,2024-10-07 09:17:17.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.827640,-3.220236,332
11415,2024-10-07 09:17:18.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.947791,-3.186595,194
11416,2024-10-07 09:17:23.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.848108,-3.202205,204
11417,2024-10-07 09:17:28.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.615980,-2.803966,345
11418,2024-10-07 09:17:24.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.873875,-2.998578,308
11419,2024-10-07 09:17:18.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.597203,-2.743031,315
11420,2024-10-07 09:17:35.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.918376,-3.135066,129
11421,2024-10-07 09:17:39.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.650340,-3.176290,270
11422,2024-10-07 09:17:33.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.673736,-3.201968,155
11423,2024-10-07 09:17:29.000,X62,12009,YX20ODV,905,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:05:00.000,2024-10-07 10:08:00.000,55.827881,-3.221461,267
11424,2024-10-07 09:17:18.000,X62,12210,YX72OMK,1005,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:05:00.000,2024-10-07 11:12:00.000,55.947791,-3.186595,194
11425,2024-10-07 09:17:23.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.848108,-3.202205,204
11426,2024-10-07 09:17:52.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.616850,-2.803555,133
11427,2024-10-07 09:17:50.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598380,-2.745023,28
11428,2024-10-07 09:17:35.000,51,11725,YJ17FZA,948,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 08:48:00.000,2024-10-07 11:01:00.000,55.918376,-3.135066,129
11429,2024-10-07 09:17:49.000,X62,11921,SN69ZNM,1035,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 09:35:00.000,2024-10-07 11:42:00.000,55.955921,-3.191236,330
11430,2024-10-07 09:17:51.000,X62,12001,YX20ODK,935,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 08:35:00.000,2024-10-07 10:38:00.000,55.650336,-3.176355,261
11431,2024-10-07 09:17:33.000,X62,12005,YX20ODR,905,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:05:00.000,2024-10-07 10:12:00.000,55.673736,-3.201968,155
11432,2024-10-07 09:17:53.000,X62,12209,YX72OML,935,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 08:35:00.000,2024-10-07 10:42:00.000,55.846243,-3.203885,210
11433,2024-10-07 09:18:27.000,51,11918,SN69ZNJ,1014,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 09:14:00.000,2024-10-07 11:36:00.000,55.615651,-2.799493,123
11434,2024-10-07 09:18:21.000,51,11702,YJ17FWS,844,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 07:44:00.000,2024-10-07 10:06:00.000,55.875463,-3.002801,318
11435,2024-10-07 09:18:03.000,51,11705,YJ17FWV,818,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 07:18:00.000,2024-10-07 09:31:00.000,55.598795,-2.745638,308
